,substancia,cnpj,laboratorio,codigo_ggrem,registro,ean_1,ean_2,ean_3,produto,apresentacao,classe_terapeutica,tipo_de_produto_status_do_produto,regime_de_preco,pf_sem_impostos,pf_0,pf_12,pf_17,pf_17_alc,pf_175,pf_175_alc,pf_18,pf_18_alc,pf_20,pmc_0,pmc_12,pmc_17,pmc_17_alc,pmc_175,pmc_175_alc,pmc_18,pmc_18_alc,pmc_20,restricao_hospitalar,cap,confaz_87,icms_0,analise_recursal,lista_de_concessao_de_credito_tributario_piscofins,comercializacao_2020,tarja,mes,ano,pf_19,pf_21,pf_22,pmc_19,pmc_21,pmc_22,comercializacao_2022,unnamed_4,comercializacao_2019,pf_12_alc,pf_19_alc,pf_195,pf_195_alc,pf_20_alc,pf_205,pf_21_alc,pf_22_alc,pmc_sem_imposto,pmc_12_alc,pmc_19_alc,pmc_195,pmc_195_alc,pmc_20_alc,pmc_205,pmc_21_alc,pmc_22_alc,destinacao_comercial_,comercializacao_2018
43,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562418040000202,1961400020046,7898957392049,    -     ,    -     ,REVLIMID,15 MG CAP DURA CT BL AL PLAS TRANS X 21,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"16045,97","17971,49","20767,64","22207,87","19332,49","22362,99","19449,66","22520,27","19568,26","23172,28",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562418040000302,1961400020038,7898957392032,    -     ,    -     ,REVLIMID,10 MG CAP DURA CT BL AL PLAS TRANS X 21,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"15212,40","17037,89","19688,78","21054,20","18328,19","21201,25","18439,27","21350,37","18551,71","21968,50",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562418040000402,1961400020021,7898957392025,    -     ,    -     ,REVLIMID,5 MG CAP DURA CT BL AL PLAS TRANS X 21,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"14509,02","16250,11","18778,43","20080,72","17480,75","20220,97","17586,70","20363,19","17693,93","20952,75",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562419060000701,1961400020070,7898957392162,    -     ,    -     ,REVLIMID,15 MG CAP DURA CT BL AL PLAS TRANS X 28,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"20506,68","22967,49","26540,96","28381,57","24706,84","28579,80","24856,59","28780,81","25008,15","29614,07",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562419060000801,1961400020062,7898957392155,    -     ,    -     ,REVLIMID,10 MG CAP DURA CT BL AL PLAS TRANS X 28,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"19441,41","21774,38","25162,21","26907,21","23423,38","27095,15","23565,34","27285,72","23709,03","28075,69",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562420020001007,1961400020097,7898957392179,    -     ,    -     ,REVLIMID,5 MG CAP DURA CT BL AL PLAS TRANS X 14,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"10316,39","11554,36","13352,08","14278,05","12429,38","14377,77","12504,72","14478,90","12580,96","14898,09",15499.76,17835.5,19031.56,17182.89,19160.09,17287.04,19290.36,17392.44,19829.85,False,True,False,False,,Negativa,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562420020001107,1961400020100,7898957392186,    -     ,    -     ,REVLIMID,10 MG CAP DURA CT BL AL PLAS TRANS X 14,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"10816,51","12114,49","13999,36","14970,21","13031,93","15074,77","13110,92","15180,80","13190,86","15620,31",16251.16,18700.12,19954.16,18015.88,20088.93,18125.08,20225.51,18235.59,20791.15,False,True,False,False,,Negativa,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562420020001207,1961400020127,7898957392209,    -     ,    -     ,REVLIMID,25 MG CAP DURA CT BL AL PLAS TRANS X 14,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"12550,17","14056,19","16243,16","17369,63","15120,68","17490,95","15212,33","17613,97","15305,08","18123,92",18855.88,21697.35,23152.41,20903.45,23308.77,21030.15,23467.24,21158.38,24123.54,False,True,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562420020001307,1961400020119,7898957392193,    -     ,    -     ,REVLIMID,15 MG CAP DURA CT BL AL PLAS TRANS X 14,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"11409,21","12778,32","14766,47","15790,53","13746,03","15900,82","13829,35","16012,65","13913,67","16476,25",17141.66,19724.82,21047.59,19003.08,21189.74,19118.27,21333.79,19234.83,21930.44,False,True,False,False,,Negativa,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LENALIDOMIDA,17.625.281/0001-70,CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.,562420020001407,1961400020089,7898957392087,    -     ,    -     ,REVLIMID,20 MG CP DURA CT BL AL PLAS TRANS X 21,L1X2 - LIDOMIDA ANTINEOPLÁSICO,Novo,Regulado,"17650,62","19768,70","22844,47","24428,74","21265,80","24599,36","21394,70","24772,38","21525,15","25489,58",26519.01,30515.28,32561.67,29398.72,32781.58,29576.92,33004.45,29757.26,33927.48,False,True,False,False,,Negativa,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,NIVOLUMABE,56.998.982/0001-07,BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,505116070022601,1018004080023,7896016808265,    -     ,    -     ,OPDIVO,100 MG SOL INJ CT 1 FA VD INC X 10 ML,"L1G5 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, PD-1/PD-L1",Biológico,Regulado,"7323,78","8202,63","9478,86","10136,22","8823,82","10207,02","8877,30","10278,81","8931,43","10576,40",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja  Vermelha,07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,NIVOLUMABE,56.998.982/0001-07,BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,505116070022701,1018004080015,7896016808272,    -     ,    -     ,OPDIVO,40 MG SOL INJ CT 1 FA VD INC X 4 ML,"L1G5 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, PD-1/PD-L1",Biológico,Regulado,"2929,52","3281,06","3791,55","4054,50","3529,54","4082,82","3550,93","4111,53","3572,58","4230,57",,,,,,,,,,True,False,False,False,,Negativa,Sim,Tarja  Vermelha,07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,OMALIZUMABE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526517080090107,1006809830031,7896261020382,    -     ,    -     ,XOLAIR,150 MG SOL INJ CT 1 SER PREENC VD TRANS X 1 ML,"R3X2 - TODOS OS OUTROS ASMÁTICOS/DPOC, SISTÊMICOS",Biológico,Regulado,"2126,60","2126,60","2416,59","2562,17","2562,17","2577,70","2577,70","2593,41","2593,41","2658,25",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja  Vermelha,07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,OMALIZUMABE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526517080090207,1006809830048,7896261020375,    -     ,    -     ,XOLAIR,"75 MG SOL INJ CT 1 SER PREENC VD TRANS X 0,5 ML","R3X2 - TODOS OS OUTROS ASMÁTICOS/DPOC, SISTÊMICOS",Biológico,Regulado,"1063,30","1063,30","1208,30","1281,08","1281,08","1288,85","1288,85","1296,71","1296,71","1329,13",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja  Vermelha,07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,OMALIZUMABE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526518060093203,1006809830056,7896261021167,    -     ,    -     ,XOLAIR,150 MG PO LIOF INJ CT FA VD INC,"R3X2 - TODOS OS OUTROS ASMÁTICOS/DPOC, SISTÊMICOS",Biológico,Regulado,"2126,60","2126,60","2416,59","2562,17","2562,17","2577,70","2577,70","2593,41","2593,41","2658,25",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja  Vermelha,07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,OMALIZUMABE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526525701155210,1006809830013,7896261005365,    -     ,    -     ,XOLAIR,150 MG PO LIOF INJ CT FA VD INC + AMP VD INC DIL X 2 ML ,"R3X2 - TODOS OS OUTROS ASMÁTICOS/DPOC, SISTÊMICOS",Biológico,Regulado,"2126,60","2126,60","2416,59","2562,17","2562,17","2577,70","2577,70","2593,41","2593,41","2658,25",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja  Vermelha,07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PALBOCICLIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720050087317,1211004670012,7891268112009,    -     ,    -     ,IBRANCE,125 MG CAP DURA CT FR PLAS PEAD OPC X 21,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",Novo,Regulado,"11971,87","13408,50","15494,70","16569,26","14423,94","16684,99","14511,36","16802,34","14599,85","17288,80",17987.03,20697.57,22085.57,19940.25,22234.74,20061.1,22385.9,20183.44,23011.97,False,False,False,False,,Negativa,Sim,Tarja Vermelha(*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PALBOCICLIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720050087417,1211004670020,7891268111996,    -     ,    -     ,IBRANCE,100 MG CAP DURA CT FR PLAS PEAD OPC X 21,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",Novo,Regulado,"8602,03","9634,27","11133,25","11905,34","10363,88","11988,49","10426,70","12072,81","10490,27","12422,34",12924.03,14871.62,15868.92,14327.46,15976.09,14414.3,16084.71,14502.18,16534.55,False,False,False,False,,Negativa,Sim,Tarja Vermelha(*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PALBOCICLIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720050087517,1211004670039,7891268111989,    -     ,    -     ,IBRANCE,75 MG CAP DURA CT FR PLAS PEAD OPC X 21,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",Novo,Regulado,"5985,93","6704,24","7747,34","8284,62","7211,96","8342,48","7255,67","8401,16","7299,91","8644,39",8993.5,10348.77,11042.77,9970.11,11117.35,10030.54,11192.94,10091.7,11505.97,False,False,False,False,,Negativa,Sim,Tarja Vermelha(*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PEMBROLIZUMABE,03.560.974/0001-18,MERCK SHARP & DOHME FARMACEUTICA LTDA.,527322050019417,1017102090017,7897572020115,    -     ,    -     ,KEYTRUDA,100 MG/ 4 ML SOL INJ CT FA VD INC X 4 ML,"L1G5 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, PD-1/PD-L1",Biológico,Regulado,"11888,21","13314,80","15386,42","16453,47","14323,14","16568,39","14409,96","16684,92","14497,82","17167,98",,,,,,,,,,True,False,False,False,,Negativa,Não,Tarja Vermelha(*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120039507,1516700620080,7898361886240,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"94,59","94,59","107,49","113,96","113,96","114,65","114,65","115,35","115,35","118,24",130.77,148.6,157.54,157.54,158.5,158.5,159.46,159.46,163.46,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120039607,1516700620102,7898361886264,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 420,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"1691,25","1691,25","1921,88","2037,65","2037,65","2050,00","2050,00","2062,50","2062,50","2114,06",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120039707,1516700620013,7898361886141,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"36,74","36,74","41,75","44,27","44,27","44,53","44,53","44,80","44,80","45,93",50.79,57.72,61.2,61.2,61.56,61.56,61.93,61.93,63.5,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120039807,1516700620021,7898361886165,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"73,50","73,50","83,52","88,55","88,55","89,09","89,09","89,63","89,63","91,88",101.61,115.46,122.42,122.42,123.16,123.16,123.91,123.91,127.02,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120039907,1516700620031,7898361886172,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"55,90","55,90","63,52","67,35","67,35","67,76","67,76","68,17","68,17","69,88",77.28,87.81,93.11,93.11,93.67,93.67,94.24,94.24,96.61,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120040007,1516700620048,7898361886189,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 210,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"551,41","551,41","626,60","664,35","664,35","668,38","668,38","672,45","672,45","689,26",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120040107,1516700620056,7898361886196,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 420,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"1103,05","1103,05","1253,47","1328,98","1328,98","1337,03","1337,03","1345,18","1345,18","1378,81",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120040207,1516700620064,7898361886219,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"56,35","56,35","64,03","67,89","67,89","68,30","68,30","68,72","68,72","70,44",77.9,88.52,93.85,93.85,94.42,94.42,95.0,95.0,97.38,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120040307,1516700620072,7898361886233,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"112,74","112,74","128,11","135,83","135,83","136,65","136,65","137,49","137,49","140,93",155.86,177.1,187.78,187.78,188.91,188.91,190.07,190.07,194.83,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PREGABALINA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120120040407,1516700620099,7898361886257,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 210,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"845,62","845,62","960,93","1018,82","1018,82","1024,99","1024,99","1031,24","1031,24","1057,03",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PREGABALINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500222030047504,1055303880026,7891158106255,    -     ,    -     ,ZEROPIN,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 14,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"56,55","56,55","64,26","68,13","68,13","68,55","68,55","68,96","68,96","70,69",78.18,88.84,94.19,94.19,94.77,94.77,95.33,95.33,97.72,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PREGABALINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500222030047604,1055303880034,7891158106262,    -     ,    -     ,ZEROPIN,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"113,11","113,11","128,53","136,28","136,28","137,10","137,10","137,94","137,94","141,39",156.37,177.69,188.4,188.4,189.53,189.53,190.69,190.69,195.46,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PREGABALINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500222030047704,1055303880069,7891158106286,    -     ,    -     ,ZEROPIN,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 14,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"86,72","86,72","98,55","104,48","104,48","105,12","105,12","105,76","105,76","108,40",119.89,136.24,144.44,144.44,145.32,145.32,146.21,146.21,149.86,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PREGABALINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500222030047804,1055303880077,7891158106293,    -     ,    -     ,ZEROPIN,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"173,45","173,45","197,10","208,98","208,98","210,24","210,24","211,52","211,52","216,81",239.78,272.48,288.9,288.9,290.64,290.64,292.41,292.41,299.73,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054104,1057304570043,7896658015786,    -     ,    -     ,DORENE,75 MG CAP GEL DURA CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"58,83","58,83","66,85","70,88","70,88","71,31","71,31","71,74","71,74","73,54",81.33,92.42,97.99,97.99,98.58,98.58,99.18,99.18,101.66,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054204,1057304570078,7896658015724,    -     ,    -     ,DORENE,75 MG CAP GEL DURA CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"117,61","117,61","133,65","141,70","141,70","142,56","142,56","143,43","143,43","147,01",162.59,184.76,195.89,195.89,197.08,197.08,198.28,198.28,203.23,False,False,False,False,,Positiva,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054304,1057304570124,7896658015816,    -     ,    -     ,DORENE,150 MG CAP GEL DURA CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"90,41","90,41","102,74","108,93","108,93","109,59","109,59","110,26","110,26","113,01",124.99,142.03,150.59,150.59,151.5,151.5,152.43,152.43,156.23,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054404,1057304570159,7896658015779,    -     ,    -     ,DORENE,150 MG CAP GEL DURA CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"180,83","180,83","205,49","217,87","217,87","219,19","219,19","220,52","220,52","226,04",249.99,284.08,301.19,301.19,303.02,303.02,304.86,304.86,312.49,False,False,False,False,,Positiva,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057003,1057304640041,7896658022340,    -     ,    -     ,DORENE TABS,75 MG COM CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"44,56","44,56","50,64","53,69","53,69","54,01","54,01","54,34","54,34","55,70",61.6,70.01,74.22,74.22,74.67,74.67,75.12,75.12,77.0,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057103,1057304640076,7896658022371,    -     ,    -     ,DORENE TABS,75 MG COM CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"89,08","89,08","101,23","107,33","107,33","107,98","107,98","108,63","108,63","111,35",123.15,139.94,148.38,148.38,149.28,149.28,150.17,150.17,153.93,False,False,False,False,,Positiva,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057203,1057304640122,7896658022425,    -     ,    -     ,DORENE TABS,150 MG COM CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"70,09","70,09","79,65","84,45","84,45","84,96","84,96","85,48","85,48","87,61",96.9,110.11,116.75,116.75,117.45,117.45,118.17,118.17,121.12,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057303,1057304640157,7896658022456,    -     ,    -     ,DORENE TABS,150 MG COM CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"140,21","140,21","159,33","168,93","168,93","169,95","169,95","170,99","170,99","175,26",193.83,220.26,233.54,233.54,234.95,234.95,236.38,236.38,242.29,False,False,False,False,,Positiva,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501618080020004,1011806190052,7896637029070,    -     ,    -     ,INSIT®,50 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"60,65","60,65","68,92","73,07","73,07","73,52","73,52","73,96","73,96","75,81",83.85,95.28,101.01,101.01,101.64,101.64,102.25,102.25,104.8,False,False,False,False,,Positiva,Sim,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501618080020104,1011806190168,7896637029124,    -     ,    -     ,INSIT®,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"80,54","80,54","91,52","97,04","97,04","97,62","97,62","98,22","98,22","100,68",111.34,126.52,134.15,134.15,134.95,134.95,135.78,135.78,139.18,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501618080020204,1011806190060,7896637029063,    -     ,    -     ,INSIT®,50 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"56,60","56,60","64,32","68,19","68,19","68,61","68,61","69,02","69,02","70,75",78.25,88.92,94.27,94.27,94.85,94.85,95.42,95.42,97.81,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501618080020304,1011806190079,7896637029056,    -     ,    -     ,INSIT®,50 MG CAP DURA CT BL AL PLAS PVC TRANS X 15,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"30,33","30,33","34,47","36,54","36,54","36,76","36,76","36,99","36,99","37,91",41.93,47.65,50.51,50.51,50.82,50.82,51.14,51.14,52.41,False,False,False,False,,Positiva,Não,Tarja Vermelha (*),07,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
